_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1540717433618542592,2022-06-25 15:23:55+00:00,"Il effectuait une analyse des données officielles du gouvernement Legault qui montre le revers de la médaille que les autorités ne veulent divulguer.

Qu’est-ce qui est faux dans son texte?","Il effectuait une analyse des données officielles du gouvernement Legault qui montre le revers de la médaille que les autorités ne veulent divulguer.

Qu’est-ce qui est faux dans son texte?",1540717433618542592,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",17,33,290,1,1540716567427796992,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,1.540717234074448e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1540717234074447872,2022-06-25 15:23:08+00:00,Monsieur Provost présentait une critique scientifique et modérée de la gestion de crise sanitaire du gouvernement Legault.,Monsieur Provost présentait une critique scientifique et modérée de la gestion de crise sanitaire du gouvernement Legault.,1540717234074447872,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",19,24,259,2,1540716567427796992,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,1.540716567427797e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1540716567427796992,2022-06-25 15:20:29+00:00,"Les Québécois ont droit de savoir pourquoi le texte d’opinion de Patrick Provost, prof à la faculté de médecine de l’Université Laval et candidat de Québec solidaire dans Jean-Talon en 2018, a été retirée hier du site du Journal. https://t.co/75QpQlGlvD","Les Québécois ont droit de savoir pourquoi le texte d’opinion de Patrick Provost, prof à la faculté de médecine de l’Université Laval et candidat de Québec solidaire dans Jean-Talon en 2018, a été retirée hier du site du Journal. twitter.com/libremediaqc/s…",1540716567427796992,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",168,249,972,17,1540716567427796992,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://twitter.com/libremediaqc/status/1540363742105460740'],['https://t.co/75QpQlGlvD'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/libremediaqc/status/1540363742105460740', 'date': '2022-06-24T15:58:29+00:00', 'content': 'Voici le texte du professeur Patrick Provost retiré de toutes ses plateformes par Québecor.\n\nhttps://t.co/XFRdIHxcsB', 'renderedContent': 'Voici le texte du professeur Patrick Provost retiré de toutes ses plateformes par Québecor.\n\nlibremedia.ca/article/le-ver…', 'id': 1540363742105460740, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'libremediaqc', 'id': 1504202788041068550, 'displayname': 'Libre Média', 'description': 'La Coopérative Libre•Média est un nouveau média indépendant qui œuvre à protéger la liberté d’expression et la liberté de presse.', 'rawDescription': 'La Coopérative Libre•Média est un nouveau média indépendant qui œuvre à protéger la liberté d’expression et la liberté de presse.', 'descriptionUrls': None, 'verified': False, 'created': '2022-03-16T21:07:56+00:00', 'followersCount': 4236, 'friendsCount': 106, 'statusesCount': 380, 'favouritesCount': 85, 'listedCount': 18, 'mediaCount': 55, 'location': 'Montréal, Québec', 'protected': False, 'linkUrl': 'http://libremedia.ca', 'linkTcourl': 'https://t.co/H8dizVAZxh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1517571722660265984/R3YXpRPq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1504202788041068550/1651264243', 'label': None, 'url': 'https://twitter.com/libremediaqc'}, 'replyCount': 33, 'retweetCount': 450, 'likeCount': 773, 'quoteCount': 33, 'conversationId': 1540363742105460740, 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': ['http://www.libremedia.ca/article/le-veritable-portrait-de-la-covid-19-au-quebec'], 'tcooutlinks': ['https://t.co/XFRdIHxcsB'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1540709846395359232,2022-06-25 14:53:47+00:00,"François Legault hué hier pendant les célébrations de la St-Jean. La majorité silencieuse peut et doit se faire plus bruyante d’ici le 3 oct. 

Si les Québécois le veulent, il ne reste que 100 dodos avant de pouvoir envoyer monsieur Legault à la retraite.

https://t.co/TNNBLCeJVa","François Legault hué hier pendant les célébrations de la St-Jean. La majorité silencieuse peut et doit se faire plus bruyante d’ici le 3 oct. 

Si les Québécois le veulent, il ne reste que 100 dodos avant de pouvoir envoyer monsieur Legault à la retraite.

fb.watch/dSSB-NeTrB/",1540709846395359232,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",268,255,1498,25,1540709846395359232,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://fb.watch/dSSB-NeTrB/'],['https://t.co/TNNBLCeJVa'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1540434408330625025,2022-06-24 20:39:17+00:00,"Anne Casabonne et Josée Verner se joignent à moi pour vous souhaiter une bonne Saint-Jean!

On est au Lac Delage. On s’en va au parc Robert-Légaré et on termine la fête au Lac Beauport.

https://t.co/lKeVqmCIUA","Anne Casabonne et Josée Verner se joignent à moi pour vous souhaiter une bonne Saint-Jean!

On est au Lac Delage. On s’en va au parc Robert-Légaré et on termine la fête au Lac Beauport.

fb.watch/dRSE63KXjP/",1540434408330625025,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",69,19,272,8,1540434408330625025,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://fb.watch/dRSE63KXjP/'],['https://t.co/lKeVqmCIUA'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1540301577428279296,2022-06-24 11:51:28+00:00,"Bonne Saint-Jean à tous!

Soyons unis et rassembleurs pour notre fête nationale! https://t.co/OvDdj2dJVl","Bonne Saint-Jean à tous!

Soyons unis et rassembleurs pour notre fête nationale! https://t.co/OvDdj2dJVl",1540301577428279296,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",115,36,490,5,1540301577428279296,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FWBAFEmXwAAB3bf?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FWBAFEmXwAAB3bf?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1539590275135377408,2022-06-22 12:45:00+00:00,La Santé politique ou la science de la CAQ? https://t.co/wjyEwrjhO7,La Santé politique ou la science de la CAQ? https://t.co/wjyEwrjhO7,1539590275135377408,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",122,129,584,10,1539590275135377408,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FV2yghxXEAAdr5L?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FV2yghxXEAAdr5L?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1539585536725237761,2022-06-22 12:26:10+00:00,"Les trois livres que je compte lire cet été:
-La biographie de Ronald Reagan
-Le roman de Michel Kelly-Gagnon
-Le dernier livre de recettes de Josée du Stasio https://t.co/JoXf9K5aZv","Les trois livres que je compte lire cet été:
-La biographie de Ronald Reagan
-Le roman de Michel Kelly-Gagnon
-Le dernier livre de recettes de Josée du Stasio twitter.com/LP_Arts/status…",1539585536725237761,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",74,6,120,5,1539585536725237761,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://twitter.com/LP_Arts/status/1539580851733745666'],['https://t.co/JoXf9K5aZv'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/LP_Arts/status/1539580851733745666', 'date': '2022-06-22T12:07:33+00:00', 'content': 'Lectures d’été | Que lira Éric Duhaime\xa0? https://t.co/a3slKF24ej', 'renderedContent': 'Lectures d’été | Que lira Éric Duhaime\xa0? lapresse.ca/arts/litteratu…', 'id': 1539580851733745666, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'LP_Arts', 'id': 26559422, 'displayname': 'La Presse Arts', 'description': 'Les dernières nouvelles sur les arts.', 'rawDescription': 'Les dernières nouvelles sur les arts.', 'descriptionUrls': None, 'verified': False, 'created': '2009-03-25T18:39:45+00:00', 'followersCount': 51682, 'friendsCount': 33, 'statusesCount': 52191, 'favouritesCount': 0, 'listedCount': 785, 'mediaCount': 5034, 'location': 'Montréal, Québec, Canada', 'protected': False, 'linkUrl': 'http://www.lapresse.ca/arts', 'linkTcourl': 'http://t.co/kL6Z3dDH7s', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/448511366903517184/i9rI8AIh_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26559422/1395768432', 'label': None, 'url': 'https://twitter.com/LP_Arts'}, 'replyCount': 18, 'retweetCount': 6, 'likeCount': 28, 'quoteCount': 9, 'conversationId': 1539580851733745666, 'lang': 'fr', 'source': '<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', 'sourceUrl': 'https://dlvrit.com/', 'sourceLabel': 'dlvr.it', 'outlinks': ['https://www.lapresse.ca/arts/litterature/2022-06-22/lectures-d-ete/que-lira-eric-duhaime.php?utm_source=dlvr.it&utm_medium=twitter'], 'tcooutlinks': ['https://t.co/a3slKF24ej'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1539583694259855361,2022-06-22 12:18:51+00:00,"Qu’attend François Legault pour appuyer l’idée du Parti conservateur du Québec de suspendre les taxes sur l’essence?

Ça représenterait une économie de plus de 0,40$/litre.","Qu’attend François Legault pour appuyer l’idée du Parti conservateur du Québec de suspendre les taxes sur l’essence?

Ça représenterait une économie de plus de 0,40$/litre.",1539583694259855361,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",60,62,512,3,1539583527376896000,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,1.539583527376896e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1539583527376896000,2022-06-22 12:18:11+00:00,"Alors que les Américains paient l’essence beaucoup moins cher que les Québécois, le président Bidon s’apprête à suspendre la taxe fédérale sur l’essence. https://t.co/FaaGHBzzyw","Alors que les Américains paient l’essence beaucoup moins cher que les Québécois, le président Bidon s’apprête à suspendre la taxe fédérale sur l’essence. https://t.co/FaaGHBzzyw",1539583527376896000,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",150,115,569,20,1539583527376896000,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FV2y_D2XwAAw-Mw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FV2y_D2XwAAw-Mw?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1539581532335214593,2022-06-22 12:10:16+00:00,"L’effet Drainville: La CAQ recule de 5% depuis le dernier sondage. 

Le Parti conservateur du Québec atteint, pour la première fois de son histoire dans un sondage Léger, la barre des 15%.

L’écart se rétréci entre les conservateurs et les caquistes dans la région de Québec. https://t.co/dAKHwd4wyV","L’effet Drainville: La CAQ recule de 5% depuis le dernier sondage. 

Le Parti conservateur du Québec atteint, pour la première fois de son histoire dans un sondage Léger, la barre des 15%.

L’écart se rétréci entre les conservateurs et les caquistes dans la région de Québec. https://t.co/dAKHwd4wyV",1539581532335214593,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",121,51,424,10,1539581532335214593,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FV2xGyiXkAghGCg?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FV2xGyiXkAghGCg?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/E_Duhaime/status/1539376581604298752,2022-06-21 22:35:51+00:00,Soirée-hommage à Claire Samson https://t.co/NhhD9LbSGT,Soirée-hommage à Claire Samson twitter.com/i/broadcasts/1…,1539376581604298752,"{'_type': 'snscrape.modules.twitter.User', 'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime', 'description': 'Chef du Parti conservateur du Québec', 'rawDescription': 'Chef du Parti conservateur du Québec', 'descriptionUrls': None, 'verified': True, 'created': '2010-07-29T16:20:06+00:00', 'followersCount': 87805, 'friendsCount': 1709, 'statusesCount': 9456, 'favouritesCount': 1034, 'listedCount': 518, 'mediaCount': 569, 'location': 'Montreal, Quebec', 'protected': False, 'linkUrl': 'https://ericduhaime.quebec', 'linkTcourl': 'https://t.co/3sv6ThQCRd', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341407863722393601/OYh1XF5j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/172395137/1606400140', 'label': None, 'url': 'https://twitter.com/E_Duhaime'}",117,44,312,8,1539376581604298752,fr,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",https://periscope.tv,Periscope,['https://twitter.com/i/broadcasts/1MnxnkdWOOLKO'],['https://t.co/NhhD9LbSGT'],,,,,,,,,,
